id,sentence,difficulty,processed_sentence,sentence_length,avg_word_length,type_token_ratio,syntactic_complexity,pos_tags,PUNCT,ADV,CCONJ,X,AUX,DET,PRON,NUM,NOUN,INTJ,ADP,ADJ,VERB,PROPN,SCONJ
2155,"Elle sera indignée, mais son tréfonds aimera.",C2,lui être indigner mais son tréfonds aimer,7,5.571428571428571,1.0,1,"{'PRON': 1, 'AUX': 1, 'VERB': 2, 'PUNCT': 2, 'CCONJ': 1, 'DET': 1, 'NOUN': 1}",2,0,1,0,1,1,1,0,1,0,0,0,2,0,0
2156,J'ai reçu un appel.,A2,jai recevoir un appel,4,4.0,1.0,0,"{'PRON': 1, 'AUX': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
2157,"Depuis plusieurs années, la présidente de la Seventh Generation Fund, une association de défense des droits autochtones, se bat pour la sauvegarde des bisons du parc de Yellowstone, la seule horde sauvage existant encore aux Etats-Unis.",C1,depuis plusieurs année le président de le seventh generation fund un association de défense de droit autochtone se battre pour le sauvegarde de bison de parc de yellowstone le seul horde sauvage exister encore à etatsunis,36,5.583333333333333,0.8333333333333334,4,"{'ADP': 9, 'DET': 6, 'NOUN': 10, 'PUNCT': 5, 'PROPN': 5, 'ADJ': 2, 'PRON': 1, 'VERB': 2, 'ADV': 1}",5,1,0,0,0,6,1,0,10,0,9,2,2,5,0
2158,"Durant l'année scolaire 2001-2002, les violences physiques à caractère sexuel ont représenté 1, 13% des actes de violence recensés par le logiciel de l'Education nationale.",C1,durer lanner scolaire 20012002 le violence physique à caractère sexuel avoir représenter 1 13 de acte de violence recenser par le logiciel de leducation national,25,5.92,0.96,2,"{'ADP': 6, 'DET': 4, 'NOUN': 11, 'ADJ': 3, 'PUNCT': 3, 'PROPN': 1, 'AUX': 1, 'VERB': 2, 'NUM': 2}",3,0,0,0,1,4,0,2,11,0,6,3,2,1,0
2159,"Autant dire: une humanité sans violence, une nature sans histoire, un monde sans guerre, voué à la simple émulation par les calmes conquêtes de la puissance technique.",C2,autant dire un humanité sans violence un nature sans histoire un monde sans guerre vouer à le simple émulation par le calme conquêter de le puissance technique,27,5.222222222222222,0.8518518518518519,3,"{'ADV': 1, 'VERB': 3, 'PUNCT': 5, 'DET': 6, 'NOUN': 9, 'ADP': 6, 'ADJ': 2}",5,1,0,0,0,6,0,0,9,0,6,2,3,0,0
2160,Finies mes journées tranquilles,C1,fini mon journée tranquille,4,7.0,1.0,0,"{'NOUN': 2, 'DET': 1, 'ADJ': 1}",0,0,0,0,0,1,0,0,2,0,0,1,0,0,0
2161,"Lieu de rencontres, les logés y prennent conscience du caractère collectif de la condition vagabonde.",C1,lieu de rencontre le logé y prendre conscience de caractère collectif de le condition vagabond,15,5.8,0.9333333333333333,1,"{'NOUN': 6, 'ADP': 3, 'PUNCT': 2, 'DET': 2, 'PRON': 1, 'VERB': 1, 'ADJ': 2}",2,0,0,0,0,2,1,0,6,0,3,2,1,0,0
2162,La tribu a maintenant à manger.,A2,le tribu avoir maintenant à manger,6,4.333333333333333,1.0,0,"{'DET': 1, 'NOUN': 1, 'AUX': 1, 'ADV': 1, 'ADP': 1, 'VERB': 1, 'PUNCT': 1}",1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
2163,Il est injuste de comparer un roman à son adaptation cinématographique.,B2,il être injuste de comparer un roman à son adaptation cinématographique,11,5.545454545454546,1.0,0,"{'PRON': 1, 'AUX': 1, 'ADJ': 2, 'ADP': 2, 'VERB': 1, 'DET': 2, 'NOUN': 2, 'PUNCT': 1}",1,0,0,0,1,2,1,0,2,0,2,2,1,0,0
2164,"Toute la journée, nous sommes inondés d'informations de toute part : messages personnels, professionnels, publicitaires, fils d'infos en continu.",C1,tout le journée nous être inondé dinformation de tout part   message personnel professionnel publicitaire fil dinfo en continu,19,6.684210526315789,1.0,4,"{'ADJ': 5, 'DET': 1, 'NOUN': 8, 'PUNCT': 6, 'PRON': 1, 'AUX': 1, 'ADP': 4}",6,0,0,0,1,1,1,0,8,0,4,5,0,0,0
2165,"Cependant, les bougies de l'orchestre s'allumèrent; le lustre descendit du plafond, versant, avec le rayonnement de ses facettes, une gaieté subite dans la salle; puis les musiciens entrèrent les uns après les autres, et ce fut d'abord un long charivari de basses ronflant, de violons grinçant, de pistons trompétant, de flûtes et de flageolets qui piaulaient.",C2,cependant le bougie de lorchestr sallumèrent le lustre descendit de plafond versant avec le rayonnement de son facette un gaieté subite dans le salle pouvoir le musicien entrer le un après le autre et ce être dabord un long charivari de basse ronflant de violon grincer de piston trompéter de flûte et de flageolet qui piauler,56,5.446428571428571,0.8035714285714286,8,"{'ADV': 3, 'PUNCT': 11, 'DET': 11, 'NOUN': 18, 'ADP': 12, 'PRON': 3, 'VERB': 4, 'CCONJ': 3, 'ADJ': 3, 'AUX': 1, 'PROPN': 1}",11,3,3,0,1,11,3,0,18,0,12,3,4,1,0
2166,Ainsi la trottinette électrique est maintenant interdite aux moins de 12 ans et une assurance est désormais obligatoire,B2,ainsi le trottinette électrique être maintenant interdire à moins de 12 an et un assurance être désormais obligatoire,18,5.666666666666667,0.9444444444444444,0,"{'ADV': 4, 'DET': 2, 'NOUN': 3, 'ADJ': 2, 'AUX': 2, 'VERB': 1, 'ADP': 2, 'NUM': 1, 'CCONJ': 1}",0,4,1,0,2,2,0,1,3,0,2,2,1,0,0
2167,"Il inclinait légèrement sur l'oreille son chapeau à haute forme assez défraîchi, et battait le pavé de son talon.",C2,il incliner légèrement sur loreill son chapeau à haute forme assez défraîchir et battre le pavé de son talon,19,5.0,0.9473684210526315,1,"{'PRON': 1, 'VERB': 3, 'ADV': 2, 'ADP': 3, 'DET': 4, 'NOUN': 6, 'PUNCT': 2, 'CCONJ': 1}",2,2,1,0,0,4,1,0,6,0,3,0,3,0,0
2168,J'ai eu très peur,A2,jai avoir très peur,4,3.5,1.0,0,"{'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADV': 1, 'NOUN': 1}",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2169,"La feuille de route du robot était notamment de trouver des molécules organiques qui ont pu jouer un rôle dans l'apparition de la vie sur Terre, les comètes étant les objets les plus primitifs du système solaire.",B2,le feuille de route de robot être notamment de trouver un molécule organique qui avoir pouvoir jouer un rôle dans lapparition de le vie sur terre le comète être le objet le plus primitif de système solaire,37,4.756756756756757,0.8648648648648649,1,"{'DET': 8, 'NOUN': 11, 'ADP': 7, 'PROPN': 1, 'AUX': 3, 'ADV': 2, 'VERB': 3, 'ADJ': 2, 'PRON': 1, 'PUNCT': 2}",2,2,0,0,3,8,1,0,11,0,7,2,3,1,0
2170,Il commence même déjà à dater.,B2,il commencer même déjà à dater,6,4.166666666666667,1.0,0,"{'PRON': 1, 'VERB': 2, 'ADV': 2, 'ADP': 1, 'PUNCT': 1}",1,2,0,0,0,0,1,0,0,0,1,0,2,0,0
2171,"Les ordinateurs peuvent être classés selon plusieurs critères tels que le domaine d'application, la taille ou l'architecture.",C1,le ordinateur pouvoir être classer selon plusieurs critère tel que le domaine dapplication le taille ou larchitecture,17,6.411764705882353,1.0,1,"{'DET': 5, 'NOUN': 6, 'VERB': 2, 'AUX': 1, 'ADP': 2, 'ADJ': 1, 'SCONJ': 1, 'PUNCT': 2, 'CCONJ': 1}",2,0,1,0,1,5,0,0,6,0,2,1,2,0,1
2172,"Notre garçon de sept ans, et nos jumelles de quatre ans se lèvent quand ils veulent, mais pas plus tard que dix heures",A2,notre garçon de sept an et notre jumelle de quatre an se lèvent quand il vouloir mais pas plus tard que dix heure,23,4.260869565217392,0.9565217391304348,2,"{'DET': 2, 'NOUN': 5, 'ADP': 2, 'NUM': 3, 'PUNCT': 2, 'CCONJ': 2, 'PRON': 2, 'ADV': 4, 'SCONJ': 2, 'VERB': 1}",2,4,2,0,0,2,2,3,5,0,2,0,1,0,2
2173,Certains se défendront en citant la nouvelle cuisine censée jadis révolutionner nos habitudes.,B2,certain se défendre en citer le nouveau cuisine censé jadi révolutionner notre habitude,13,6.3076923076923075,1.0,0,"{'PRON': 2, 'VERB': 3, 'ADP': 1, 'DET': 2, 'ADJ': 2, 'NOUN': 3, 'PUNCT': 1}",1,0,0,0,0,2,2,0,3,0,1,2,3,0,0
2174,Je vais bien.,A1,je aller bien,3,3.6666666666666665,1.0,0,"{'PRON': 1, 'VERB': 1, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2175,J'ai ouvert cette école il y a une dizaine d'années pour aider les animaux.,A2,jai ouvrir ce école il y avoir un dizaine danner pour aider le animal,14,4.428571428571429,1.0,0,"{'PRON': 3, 'AUX': 1, 'VERB': 3, 'DET': 3, 'NOUN': 4, 'ADP': 2, 'PUNCT': 1}",1,0,0,0,1,3,3,0,4,0,2,0,3,0,0
2176,Malgré ces efforts la question de la pertinence de la valeur comptable des entreprises reste toujours d'actualité car il n'y a pas de norme aujourd'hui sur la valeur liée aux actifs intangibles et plus particulièrement aux connaissances,C2,malgré ce effort le question de le pertinence de le valeur comptable de entreprise reste toujours dactualiter car il ny avoir pas de norm aujourdhui sur le valeur lier à actif intangible et plus particulièrement à connaissance,37,5.405405405405405,0.8108108108108109,0,"{'ADP': 8, 'DET': 6, 'NOUN': 9, 'ADJ': 3, 'VERB': 3, 'ADV': 6, 'CCONJ': 2, 'PRON': 2}",0,6,2,0,0,6,2,0,9,0,8,3,3,0,0
2177,Car les fromages ayant une appellation protégée appartiennent tous à une aire géographique et aux hommes qui l'occupent.,B2,car le fromage avoir un appellation protéger appartenir tout à un air géographique et à homme qui loccupent,18,5.722222222222222,0.9444444444444444,0,"{'CCONJ': 2, 'DET': 3, 'NOUN': 3, 'VERB': 4, 'ADJ': 3, 'ADP': 2, 'PRON': 2, 'PUNCT': 1}",1,0,2,0,0,3,2,0,3,0,2,3,4,0,0
2178,"Le sort, qui semblait contrarier leur passion, ne fit que l'animer.",C1,le sort qui sembler contrarier son passion ne faire que lanimer,11,5.181818181818182,1.0,2,"{'DET': 3, 'NOUN': 2, 'PUNCT': 3, 'PRON': 1, 'VERB': 4, 'ADV': 1, 'SCONJ': 1}",3,1,0,0,0,3,1,0,2,0,0,0,4,0,1
2179,Y a-t-il de la place pour moi avec vous ?,A1,y atil de le place pour moi avec vous,10,3.2,1.0,0,"{'NOUN': 2, 'AUX': 1, 'PRON': 4, 'ADP': 3, 'DET': 1, 'PUNCT': 1}",1,0,0,0,1,1,4,0,2,0,3,0,0,0,0
2180,"Ils avaient trouvé du plaisir à se donner ample carrière, j'en trouvais à les observer et à les décrire ; et ce qu'ils appelaient une perfidie me paraissait un dédommagement tout innocent et très légitime.",C2,il avoir trouver de plaisir à se donner ample carrière jen trouver à le observer et à le décrire   et ce quils appeler un perfidie me paraître un dédommagement tout innocent et très légitime,35,4.885714285714286,0.8571428571428571,1,"{'PRON': 7, 'AUX': 1, 'VERB': 5, 'ADP': 5, 'NOUN': 6, 'ADJ': 3, 'PUNCT': 3, 'DET': 5, 'CCONJ': 3, 'ADV': 1}",3,1,3,0,1,5,7,0,6,0,5,3,5,0,0
2181,Cette tranquillité ne l'effrayait pas moins que s'il eût trouvé le logis en rumeur,C2,ce tranquillité ne leffrayer pas moins que sil avoir trouver le logis en rumeur,14,4.928571428571429,1.0,0,"{'DET': 2, 'NOUN': 3, 'ADV': 3, 'PRON': 2, 'VERB': 2, 'SCONJ': 2, 'AUX': 1, 'ADP': 1}",0,3,0,0,1,2,2,0,3,0,1,0,2,0,2
2182,Merci beaucoup.,A1,merci beaucoup,2,7.0,1.0,0,"{'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2183,"Mus par un cartésianisme extrémiste, les programmes sont concentrés sur la grammaire et l'apprentissage de règles théoriques, et se fondent principalement sur la mémorisation",C2,mu par un cartésianisme extrémiste le programme être concentrer sur le grammaire et lapprentissage de règle théorique et se fondre principalement sur le mémorisation,24,6.291666666666667,0.875,2,"{'PROPN': 1, 'ADP': 4, 'DET': 5, 'NOUN': 6, 'ADJ': 2, 'PUNCT': 2, 'AUX': 1, 'VERB': 2, 'CCONJ': 2, 'PRON': 1, 'ADV': 1}",2,1,2,0,1,5,1,0,6,0,4,2,2,1,0
2184,"La plupart des philosophes qui se sont prononcés en faveur de la liberté humaine, en faveur de l'existence du libre arbitre, ont accordé une grande valeur à l'expérience intime, immédiate que nous aurions, selon eux, de notre liberté : ""La liberté de notre volonté, écrit Descartes (Principes de la Philosophie, I, art39), se connaît sans preuve par la seule expérience que nous en avons""",C2,le plupart de philosophe qui se être prononcer en faveur de le liberté humain en faveur de lexistence de libre arbitre avoir accorder un grand valeur à lexpérience intime immédiat que nous avoir selon lui de notre liberté   le liberté de notre volonté écrire descartes principe de le philosophie i art39 se connaître sans preuve par le seul expérience que nous en avoir,64,5.078125,0.765625,9,"{'DET': 10, 'NOUN': 16, 'ADP': 13, 'PRON': 8, 'AUX': 2, 'VERB': 6, 'ADJ': 6, 'PUNCT': 14, 'PROPN': 3, 'SCONJ': 1}",14,0,0,0,2,10,8,0,16,0,13,6,6,3,1
2185,"C'est bien là le miracle de l'écriture anglo-saxonne pour rendre parfois passionnants, subtils et addictifs des objets a priori grossiers.",C1,cest bien là le miracle de lécriture anglosaxonn pour rendre parfois passionnant subtil et addictif un objet avoir priori grossier,20,5.95,1.0,1,"{'PRON': 1, 'AUX': 2, 'ADV': 3, 'DET': 3, 'NOUN': 3, 'ADP': 2, 'ADJ': 5, 'VERB': 2, 'PUNCT': 2, 'CCONJ': 1}",2,3,1,0,2,3,1,0,3,0,2,5,2,0,0
2186,"Dans la rue, on entend ""Vive le vent"", ""Petit Papa Noël"", ""Douce Nuit"" en boucle dans les rues ou dans les magasins aux vitrines richement décorées où les gens cherchent des idées de cadeaux",B2,dans le rue on entendre vif le vent petit papa noël doux nuit en boucle dans le rue ou dans le magasin à vitrine richement décorer où le gens chercher un idée de cadeau,34,4.617647058823529,0.9117647058823529,3,"{'ADP': 6, 'DET': 6, 'NOUN': 11, 'PUNCT': 9, 'PRON': 3, 'VERB': 3, 'PROPN': 3, 'ADJ': 1, 'CCONJ': 1}",9,0,1,0,0,6,3,0,11,0,6,1,3,3,0
2187,"L'espace, son espace, transplanté sur une île, l'Islande, qui s'étire jusqu'aux confins de l'exil et qui rejoint des âges sur le retour.",C1,lespace son espace transplanter sur un île lisland qui sétire jusqual confins de lexil et qui rejoindre un âge sur le retour,22,5.2272727272727275,0.9090909090909091,4,"{'DET': 7, 'NOUN': 7, 'PUNCT': 5, 'VERB': 2, 'ADP': 5, 'PROPN': 1, 'PRON': 3, 'ADJ': 1, 'CCONJ': 1}",5,0,1,0,0,7,3,0,7,0,5,1,2,1,0
2188,"Chez nous, c'est nuageux.",B1,chez nous cest nuageux,4,5.5,1.0,1,"{'ADP': 1, 'PRON': 2, 'PUNCT': 2, 'AUX': 1, 'ADJ': 1}",2,0,0,0,1,0,2,0,0,0,1,1,0,0,0
2189,Je suis impatient de retrouver mes camarades et de connaître mon emploi du temps.,B1,je être impatier de retrouver mon camarade et de connaître mon emploi de temps,14,4.857142857142857,0.9285714285714286,0,"{'PRON': 1, 'AUX': 1, 'VERB': 3, 'ADP': 3, 'DET': 2, 'NOUN': 3, 'CCONJ': 1, 'PUNCT': 1}",1,0,1,0,1,2,1,0,3,0,3,0,3,0,0
2190,La poitrine contient les deux poumons et le coeur,B1,le poitrine contenir le deux poumon et le coeur,9,4.555555555555555,1.0,0,"{'DET': 3, 'NOUN': 3, 'VERB': 1, 'NUM': 1, 'CCONJ': 1}",0,0,1,0,0,3,0,1,3,0,0,0,1,0,0
2191,"Un enchaînement de clichés gênants et agaçants, même quand on a beaucoup d'autodérision.",B2,un enchaînement de cliché gênant et agaçant même quand on avoir beaucoup dautodérision,13,5.846153846153846,1.0,1,"{'DET': 1, 'NOUN': 3, 'ADP': 2, 'ADJ': 2, 'CCONJ': 1, 'PUNCT': 2, 'ADV': 2, 'SCONJ': 1, 'PRON': 1, 'VERB': 1}",2,2,1,0,0,1,1,0,3,0,2,2,1,0,1
2192,"Nous avons décidé de travailler sur trois variables instrumentales, la première retenue étant l'individualisme.",B2,nous avoir décider de travailler sur trois variable instrumental le premier retenue être lindividualisme,14,7.0,1.0,1,"{'PRON': 1, 'AUX': 2, 'VERB': 2, 'ADP': 2, 'NUM': 1, 'NOUN': 3, 'ADJ': 2, 'PUNCT': 2, 'DET': 2}",2,0,0,0,2,2,1,1,3,0,2,2,2,0,0
2193,"Il était furieux contre le berger, qui avait révélé le secret de la grotte aux serpents.",B1,il être furieux contre le berger qui avoir révéler le secret de le grotte à serpent,16,4.5625,0.9375,1,"{'PRON': 2, 'AUX': 2, 'ADJ': 1, 'ADP': 3, 'DET': 3, 'NOUN': 4, 'PUNCT': 2, 'VERB': 1}",2,0,0,0,2,3,2,0,4,0,3,1,1,0,0
2194,On pense bien sûr à This Is Us pour les temporalités parallèles qui éclairent les destins des personnages sur plusieurs décennies.,C1,on penser bien sûr à thi is us pour le temporalité parallèle qui éclairer le destin de personnage sur plusieurs décennie,21,5.238095238095238,0.9523809523809523,0,"{'PRON': 2, 'VERB': 2, 'ADV': 2, 'ADJ': 2, 'ADP': 4, 'PROPN': 1, 'NOUN': 5, 'DET': 3, 'PUNCT': 1}",1,2,0,0,0,3,2,0,5,0,4,2,2,1,0
2195,"On a tendance à lui imputer tous les maux de nos sociétés: égoïsme, compétition, exclusion, communautarisme, voire déliquescence morale.",C1,on avoir tendance à luire imputer tout le mal de notre société égoïsm compétition exclusion communautarism voire déliquescence moral,19,6.2105263157894735,1.0,4,"{'PRON': 2, 'AUX': 1, 'NOUN': 8, 'ADP': 2, 'VERB': 1, 'ADJ': 2, 'DET': 2, 'PUNCT': 6, 'CCONJ': 1}",6,0,1,0,1,2,2,0,8,0,2,2,1,0,0
2196,Est-il exorbitant de prétendre qu'un mode de pensée qui accepte l'incertain soit devenu hors jeu ?,C2,estil exorbiter de prétendre quun mode de pensée qui accepter lincertain être devenir hors jeu,16,5.1875,0.9375,0,"{'DET': 3, 'VERB': 3, 'ADP': 3, 'NOUN': 5, 'SCONJ': 1, 'PRON': 1, 'AUX': 1, 'PUNCT': 1}",1,0,0,0,1,3,1,0,5,0,3,0,3,0,1
2197,Mais elle n'était jamais seule : des soirées entières se passaient sans que je pusse lui dire autre chose en particulier que quelques mots insignifiants ou interrompus.,C2,mais lui néter jamais seul   un soirée entière se passer sans que je pouvoir luire dire autre chose en particulier que quelque mot insignifiant ou interrompre,27,5.2592592592592595,0.9629629629629629,0,"{'CCONJ': 2, 'PRON': 4, 'ADV': 2, 'AUX': 1, 'ADJ': 4, 'PUNCT': 2, 'DET': 2, 'NOUN': 5, 'VERB': 3, 'ADP': 2, 'SCONJ': 2}",2,2,2,0,1,2,4,0,5,0,2,4,3,0,2
2198,"Le jeudi est comme le mardi, on ne fait qu'aller à l'école.",A2,le jeudi être comme le mardi on ne faire qualler à lécole,12,4.0,1.0,1,"{'DET': 3, 'NOUN': 3, 'VERB': 3, 'ADP': 2, 'PUNCT': 2, 'PRON': 1, 'ADV': 1, 'SCONJ': 1}",2,1,0,0,0,3,1,0,3,0,2,0,3,0,1
2199,"J'ai deux raisons, dont chaque est suffisante seule.",B1,jai deux raison dont chaque être suffisant seul,8,5.625,1.0,1,"{'PRON': 2, 'VERB': 1, 'NUM': 1, 'NOUN': 1, 'PUNCT': 2, 'DET': 1, 'AUX': 1, 'ADJ': 2}",2,0,0,0,1,1,2,1,1,0,0,2,1,0,0
2200,"Là, il pourra visiter la fameuse basilique Notre Dame de Fourvière et contempler la splendide vue panoramique sur la ville de Lyon depuis le belvédère",B2,là il pouvoir visiter le fameux basilique notre dame de fourvière et contempler le splendide vue panoramique sur le ville de lyon depuis le belvédère,25,5.04,0.88,1,"{'ADV': 1, 'PUNCT': 1, 'PRON': 1, 'VERB': 3, 'DET': 5, 'ADJ': 3, 'NOUN': 5, 'PROPN': 2, 'ADP': 4, 'CCONJ': 1}",1,1,1,0,0,5,1,0,5,0,4,3,3,2,0
2201,"Dans cette profession, le renouvellement de personnel est important.",B1,dans ce profession le renouvellement de personnel être important,9,6.666666666666667,1.0,1,"{'ADP': 2, 'DET': 2, 'NOUN': 3, 'PUNCT': 2, 'AUX': 1, 'ADJ': 1}",2,0,0,0,1,2,0,0,3,0,2,1,0,0,0
2202,Je regrette tout de suite après car j'ai peur qu'il associe la langue anglaise à quelque chose de désagréable.,B1,je regretter tout de suite après car jer peur quil associer le langue anglais à quelque chose de désagréable,19,4.842105263157895,0.9473684210526315,0,"{'PRON': 4, 'VERB': 3, 'ADV': 1, 'ADP': 4, 'NOUN': 4, 'CCONJ': 1, 'DET': 2, 'ADJ': 2, 'PUNCT': 1}",1,1,1,0,0,2,4,0,4,0,4,2,3,0,0
2203,Où est-ce que tu travaillais avant d'être avec nous ici ?,B1,où estce que tu travaillai avant dêtr avec nous ici,11,4.2727272727272725,1.0,0,"{'ADV': 2, 'AUX': 2, 'PRON': 2, 'SCONJ': 1, 'VERB': 1, 'NOUN': 1, 'ADP': 3, 'PUNCT': 1}",1,2,0,0,2,0,2,0,1,0,3,0,1,0,1
2204,"Elle préfère aussi mettre un pull, des chaussettes en laine, des bottes et ses gants pour ne pas avoir froid aux doigts",B1,lui préférer aussi mettre un pull de chaussette en laine de botte et son gant pour ne pas avoir froid à doigt,22,4.454545454545454,0.9545454545454546,2,"{'PRON': 1, 'VERB': 2, 'ADV': 3, 'DET': 3, 'NOUN': 6, 'PUNCT': 2, 'ADP': 4, 'CCONJ': 1, 'AUX': 1, 'ADJ': 1}",2,3,1,0,1,3,1,0,6,0,4,1,2,0,0
2205,Les trafiquants d'êtres humains prétendent garder les passeports de leur victimes pour mettre ces documents en lieu sûr.,B2,le trafiquant dêtre humain prétendre garder le passeport de son victime pour mettre ce document en lieu sûr,18,5.722222222222222,1.0,0,"{'DET': 4, 'NOUN': 6, 'ADP': 4, 'ADV': 1, 'VERB': 3, 'ADJ': 1, 'PUNCT': 1}",1,1,0,0,0,4,0,0,6,0,4,1,3,0,0
2206,"Aujourd'hui, on est samedi, nous rendons visite à notre grand-mère",A1,aujourdhui on être samedi nous rendre visiter à notre grandmère,10,5.7,1.0,2,"{'ADV': 1, 'PUNCT': 2, 'PRON': 2, 'AUX': 1, 'NOUN': 2, 'VERB': 2, 'ADP': 1, 'DET': 1}",2,1,0,0,1,1,2,0,2,0,1,0,2,0,0
2207,"Le centre commercial est l'endroit idéal pour passer un bon moment avec sa famille, ses amis ou ses collègues de travail.",A2,le centre commercial être lendroit idéal pour passer un bon moment avec son famille son ami ou son collègue de travail,21,4.809523809523809,0.9523809523809523,1,"{'DET': 6, 'NOUN': 7, 'ADJ': 3, 'AUX': 1, 'ADP': 3, 'VERB': 1, 'PUNCT': 2, 'CCONJ': 1}",2,0,1,0,1,6,0,0,7,0,3,3,1,0,0
2208,"Si nous sortons sous la pluie vêtus de la sorte, nous serons malades en un rien de temps.",B1,si nous sortir sou le pluie vêtir de le sorte nous être malader en un rien de temps,18,4.0,0.8333333333333334,1,"{'SCONJ': 1, 'PRON': 2, 'VERB': 3, 'ADP': 4, 'DET': 3, 'NOUN': 4, 'ADJ': 1, 'PUNCT': 2}",2,0,0,0,0,3,2,0,4,0,4,1,3,0,1
2209,"Dans ce petit livre paru aux éditions Philippe Rey, les immortels répondent à des questions simples : Doit-on dire déroulé ou déroulement ?",C1,dans ce petit livre paraître à édition philippe rey le immortel répondre à un question simple   doiton dire dérouler ou déroulement,23,5.086956521739131,1.0,1,"{'ADP': 3, 'DET': 3, 'ADJ': 3, 'NOUN': 4, 'VERB': 5, 'PROPN': 2, 'PUNCT': 3, 'PRON': 1, 'CCONJ': 1}",3,0,1,0,0,3,1,0,4,0,3,3,5,2,0
